id,item,conditions,expectancy,particle,start_sentence,R_expression,particle_used,original particle,unexpectedUnfair,selection,continutations_indices,checkbox
69a6db4f83c65,24,4,medium,RA,Auch Robert,Robert,auch,auch,unexpected,cont3,"[2, 3, 1]",
69a6db4f83c65,16,2,high,EW,Eben diese Woche,diese Woche,eben,eben,unexpected,cont3,"[3, 2, 1]",
69a6db4f83c65,30,5,medium,EW,Gerade heute ,heute ,gerade,gerade,unexpected and unfair,cont3,"[3, 1, 2]",
69a6db4f83c65,9,2,high,EW,Ausgerechnet einen Tag vor dem Abflug,einen Tag vor dem Abflug,ausgerechnet,ausgerechnet,unfair,cont3,"[2, 3, 1]",
69a6db4f83c65,104,dummy,medium,dummy,Morgen wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont3,"[1, 3, 2]",
69a6db4f83c65,29,6,medium,OH,Sein neues Handy,sein neues Handy,ohne,ohne,unexpected and unfair,cont1,"[3, 2, 1]",
69a6db4f83c65,106,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont2,"[1, 3, 2]",
69a6db4f83c65,28,1,high,RA,Sogar er ,er,sogar,sogar,unexpected and unfair,cont3,"[2, 3, 1]",
69a6db4f83c65,15,3,high,OH,Dann,dann,ohne,ohne,unexpected,cont3,"[1, 3, 2]",
69a6db4f83c65,3,6,medium,OH,Tims Volvo ,Tims Volvo,ohne,ohne,unexpected  and unfair,cont3,"[3, 2, 1]",
69a6db4f83c65,107,dummy,high,dummy,Am Wochenende werden sie wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[1, 2, 3]",
69a6db4f83c65,12,6,medium,OH,Lisa,Lisa,ohne,ohne,unexpected,cont2,"[1, 3, 2]",
69a6dbc49b83a,107,dummy,medium,dummy,Sie werden vielleicht,dummy,dummy,dummy,dummy,cont2,"[1, 2, 3]",
69a6dbc49b83a,23,6,medium,OH,Jetzt,jetzt,ohne,ohne,unfair,cont1,"[3, 2, 1]",
69a6dbc49b83a,15,4,medium,RA,Auch dann,dann,auch,auch,unexpected,cont1,"[1, 2, 3]",
69a6dbc49b83a,29,1,high,RA,Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,cont1,"[2, 3, 1]",
69a6dbc49b83a,105,dummy,medium,dummy,Sie wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[1, 3, 2]",
69a6dbc49b83a,106,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[3, 1, 2]",
69a6dbc49b83a,103,dummy,medium,dummy,Ruth wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[1, 2, 3]",
69a6dbc49b83a,6,5,medium,EW,Ausgerechnet Nadja,Nadja,ausgerechnet,ausgerechnet,unexpected,cont2,"[1, 2, 3]",
69a6dbc49b83a,9,3,high,OH,Einen Tag vor dem Abflug,einen Tag vor dem Abflug,ohne,ohne ,unfair,cont3,"[1, 3, 2]",
69a6dbc49b83a,101,dummy,medium,dummy,Lola,dummy,dummy,dummy,dummy,cont1,"[3, 1, 2]",
69a6dbc49b83a,4,6,medium,OH,Chefarzt Neugebauer,Chefarzt Neugebauer,ohne,ohne ,unexpected,cont2,"[2, 1, 3]",
69a6dbc49b83a,17,3,high,OH,Diese Münze ,diese Münze,ohne,ohne,unexpected,cont2,"[2, 1, 3]",
69a6dbc49b83a,13,6,medium,OH,Jonas ,Jonas ,ohne,ohne,unexpected,cont2,"[1, 2, 3]",
69a6dbc49b83a,3,1,high,RA,Nur Tims Volvo,Tims Volvo,nur,nur,unexpected  and unfair,,"[2, 3, 1]",{'jQuery111108472737409030183': 61}
69a6dbc49b83a,24,5,medium,EW,Ausgerechnet Robert,Robert,ausgerechnet,ausgerechnet,unexpected,cont1,"[3, 2, 1]",
69a6dbc49b83a,102,dummy,high,dummy,Die Niederlande,dummy,dummy,dummy,dummy,cont3,"[1, 3, 2]",
69a6dbc49b83a,21,1,high,RA,Auch heute,heute ,auch,auch,unexpected,cont3,"[3, 2, 1]",
69a6dbc49b83a,28,2,high,EW,Genau er,er,genau,genau,unexpected and unfair,cont3,"[1, 3, 2]",
69a6dbc49b83a,16,3,high,OH,Diese Woche,diese Woche,ohne,ohne ,unexpected,cont1,"[3, 2, 1]",
69a6dbc49b83a,33,4,medium,RA,Nur dieser Podcast,diese Podcast,nur,nur,unexpected,cont2,"[3, 1, 2]",
69a6dbc49b83a,104,dummy,high,dummy,Lukas wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[3, 1, 2]",
69a6dbc49b83a,108,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[1, 3, 2]",
69a6dbc49b83a,30,6,medium,OH,Heute,heute ,ohne,ohne,unexpected and unfair,cont1,"[1, 2, 3]",
69a6dbc49b83a,14,5,medium,EW,Genau an diesem Tag,an diesem Tag,genau,genau,unexpected,cont1,"[3, 2, 1]",
69a6dbc49b83a,32,5,medium,EW,Ausgerechnet diese Tabletten,diese Tabletten,ausgerechnet,ausgerechnet,unexpected and unfair,cont3,"[3, 1, 2]",
69a6dbc49b83a,18,2,high,EW,Ausgerechnet Christian,Christian,ausgerechnet,ausgerechnet,unexpected,cont1,"[2, 3, 1]",
69a6dbc49b83a,8,4,medium,RA,Auch Moritz,Moritz,auch ,auch,unexpected,cont1,"[1, 2, 3]",
69a6dbc49b83a,12,1,high,RA,Auch Lisa,Lisa,auch,auch,unexpected,cont3,"[3, 2, 1]",
69a6dbc49b83a,1,3,high,OH,Peter,Peter,ohne,ohne,unexpected,cont1,"[1, 2, 3]",
69a6dbc49b83a,2,2,high,EW,Ausgerechnet heute,heute,ausgerechnet,ausgerechnet,unexpected,cont3,"[3, 1, 2]",
69a6dbc49b83a,25,4,medium,RA,Nur Simon,Simon,nur,nur,unexpected,cont1,"[2, 1, 3]",
69a6dbc49b83a,11,2,high,EW,Gerade dann,dann,gerade,gerade,unexpected,cont3,"[1, 2, 3]",
69a6ad9313273,25,4,medium,RA,Nur Simon,Simon,nur,nur,unexpected,cont3,"[3, 2, 1]",
69a6ad9313273,107,dummy,medium,dummy,Sie werden vielleicht,dummy,dummy,dummy,dummy,cont1,"[2, 1, 3]",
69a6ad9313273,1,3,high,OH,Peter,Peter,ohne,ohne,unexpected,cont2,"[1, 3, 2]",
69a6ad9313273,11,2,high,EW,Gerade dann,dann,gerade,gerade,unexpected,cont3,"[1, 3, 2]",
69a6ad9313273,4,6,medium,OH,Chefarzt Neugebauer,Chefarzt Neugebauer,ohne,ohne ,unexpected,cont3,"[3, 2, 1]",
69a6ad9313273,14,5,medium,EW,Genau an diesem Tag,an diesem Tag,genau,genau,unexpected,cont2,"[2, 1, 3]",
69a6ad9313273,32,5,medium,EW,Ausgerechnet diese Tabletten,diese Tabletten,ausgerechnet,ausgerechnet,unexpected and unfair,cont1,"[3, 1, 2]",
69a6ad9313273,17,3,high,OH,Diese Münze ,diese Münze,ohne,ohne,unexpected,cont1,"[1, 2, 3]",
69a6ad9313273,106,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[3, 2, 1]",
69a6ad9313273,108,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[1, 2, 3]",
69a6ad9313273,21,1,high,RA,Auch heute,heute ,auch,auch,unexpected,cont2,"[1, 3, 2]",
69a6ad9313273,3,1,high,RA,Nur Tims Volvo,Tims Volvo,nur,nur,unexpected  and unfair,cont1,"[2, 3, 1]",
69a6ad9313273,16,3,high,OH,Diese Woche,diese Woche,ohne,ohne ,unexpected,cont2,"[3, 1, 2]",
69a6ad9313273,9,3,high,OH,Einen Tag vor dem Abflug,einen Tag vor dem Abflug,ohne,ohne ,unfair,cont1,"[3, 1, 2]",
69a6ad9313273,12,1,high,RA,Auch Lisa,Lisa,auch,auch,unexpected,cont3,"[2, 1, 3]",
69a6ad9313273,13,6,medium,OH,Jonas ,Jonas ,ohne,ohne,unexpected,cont1,"[3, 2, 1]",
69a6ad9313273,33,4,medium,RA,Nur dieser Podcast,diese Podcast,nur,nur,unexpected,cont3,"[1, 3, 2]",
69a6ad9313273,18,2,high,EW,Ausgerechnet Christian,Christian,ausgerechnet,ausgerechnet,unexpected,cont2,"[3, 2, 1]",
69a6ad9313273,15,4,medium,RA,Auch dann,dann,auch,auch,unexpected,cont2,"[3, 1, 2]",
69a6ad9313273,2,2,high,EW,Ausgerechnet heute,heute,ausgerechnet,ausgerechnet,unexpected,cont3,"[3, 1, 2]",
69a6ad9313273,105,dummy,medium,dummy,Sie wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[3, 2, 1]",
69a6ad9313273,29,1,high,RA,Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,cont1,"[2, 1, 3]",
69a6ad9313273,104,dummy,high,dummy,Lukas wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[2, 3, 1]",
69a6ad9313273,24,5,medium,EW,Ausgerechnet Robert,Robert,ausgerechnet,ausgerechnet,unexpected,cont3,"[1, 2, 3]",
69a6ad9313273,28,2,high,EW,Genau er,er,genau,genau,unexpected and unfair,cont2,"[1, 2, 3]",
69a6ad9313273,6,5,medium,EW,Ausgerechnet Nadja,Nadja,ausgerechnet,ausgerechnet,unexpected,cont3,"[3, 2, 1]",
69a6ad9313273,8,4,medium,RA,Auch Moritz,Moritz,auch ,auch,unexpected,cont2,"[1, 2, 3]",
69a6ad9313273,101,dummy,medium,dummy,Lola,dummy,dummy,dummy,dummy,cont2,"[1, 3, 2]",
69a6ad9313273,30,6,medium,OH,Heute,heute ,ohne,ohne,unexpected and unfair,cont1,"[1, 3, 2]",
69a6ad9313273,102,dummy,high,dummy,Die Niederlande,dummy,dummy,dummy,dummy,cont2,"[1, 2, 3]",
69a6ad9313273,103,dummy,medium,dummy,Ruth wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[2, 1, 3]",
69a6ad9313273,23,6,medium,OH,Jetzt,jetzt,ohne,ohne,unfair,cont1,"[2, 1, 3]",
69a6db3498ec4,102,dummy,medium,dummy,Nächstes Jahr,dummy,dummy,dummy,dummy,cont1,"[2, 1, 3]",
69a6db3498ec4,106,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,,"[3, 2, 1]",{'jQuery111106449068395076997': 61}
69a6db3498ec4,29,4,medium,RA,Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,cont2,"[1, 2, 3]",
69a6db3498ec4,1,6,medium,OH,Peter,Peter,ohne,ohne,unexpected,cont1,"[1, 3, 2]",
69a6db3498ec4,3,4,medium,RA,Nur Tims Volvo,Tims Volvo,nur,nur,unexpected  and unfair,cont1,"[1, 2, 3]",
69a6db3498ec4,33,1,high,RA,Nur dieser Podcast,diese Podcast,nur,nur,unexpected,cont3,"[3, 2, 1]",
69a6db3498ec4,103,dummy,high,dummy,Am Sonntag wird wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[1, 2, 3]",
69a6db3498ec4,107,dummy,high,dummy,Am Wochenende werden sie wahrscheinlich,dummy,dummy,dummy,dummy,cont3,"[3, 1, 2]",
69a6db3498ec4,2,5,medium,EW,Ausgerechnet heute,heute,ausgerechnet,ausgerechnet,unexpected,cont1,"[2, 1, 3]",
69a6db3498ec4,30,3,high,OH,Heute,heute ,ohne,ohne,unexpected and unfair,cont2,"[1, 3, 2]",
69a6db3498ec4,14,2,high,EW,Genau an diesem Tag,an diesem Tag,genau,genau,unexpected,cont1,"[3, 2, 1]",
69a6db3498ec4,101,dummy,high,dummy,Gestern,dummy,dummy,dummy,dummy,cont3,"[1, 2, 3]",
69a6db3498ec4,105,dummy,high,dummy,Am Freitag wird sie wahrscheinlich,dummy,dummy,dummy,dummy,cont2,"[3, 2, 1]",
69a6db3498ec4,15,1,high,RA,Auch dann,dann,auch,auch,unexpected,cont1,"[1, 3, 2]",
69a6db3498ec4,17,6,medium,OH,Diese Münze ,diese Münze,ohne,ohne,unexpected,cont3,"[1, 3, 2]",
69a6db3498ec4,9,6,medium,OH,Einen Tag vor dem Abflug,einen Tag vor dem Abflug,ohne,ohne ,unexpected,cont2,"[1, 2, 3]",
69a6db3498ec4,8,1,high,RA,Auch Moritz,Moritz,auch ,auch,unexpected,cont3,"[3, 2, 1]",
69a6db3498ec4,4,3,high,OH,Chefarzt Neugebauer,Chefarzt Neugebauer,ohne,ohne ,unexpected,cont1,"[2, 3, 1]",
69a6db3498ec4,6,2,high,EW,Ausgerechnet Nadja,Nadja,ausgerechnet,ausgerechnet,unexpected,cont2,"[1, 2, 3]",
69a6db3498ec4,13,3,high,OH,Jonas ,Jonas ,ohne,ohne,unexpected,cont2,"[2, 3, 1]",
69a6db3498ec4,28,5,medium,EW,Genau er,er,genau,genau,unexpected,cont3,"[1, 3, 2]",
69a6db3498ec4,12,4,medium,RA,Auch Lisa,Lisa,auch,auch,unexpected,cont2,"[1, 3, 2]",
69a6db3498ec4,16,6,medium,OH,Diese Woche,diese Woche,ohne,ohne ,unexpected,cont2,"[2, 1, 3]",
69a6db3498ec4,21,4,medium,RA,Auch heute,heute ,auch,auch,unexpected,cont1,"[1, 3, 2]",
69a6db3498ec4,23,3,high,OH,Jetzt,jetzt,ohne,ohne,unfair,cont2,"[1, 3, 2]",
69a6db3498ec4,18,5,medium,EW,Ausgerechnet Christian,Christian,ausgerechnet,ausgerechnet,unexpected,cont3,"[3, 1, 2]",
69a6db3498ec4,32,2,high,EW,Ausgerechnet diese Tabletten,diese Tabletten,ausgerechnet,ausgerechnet,unexpected and unfair,cont2,"[3, 2, 1]",
69a6db3498ec4,104,dummy,medium,dummy,Morgen wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont3,"[2, 3, 1]",
69a6db3498ec4,108,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont3,"[3, 1, 2]",
69a6db3498ec4,11,5,medium,EW,Gerade dann,dann,gerade,gerade,unexpected,cont1,"[2, 3, 1]",
69a6db3498ec4,24,2,high,EW,Ausgerechnet Robert,Robert,ausgerechnet,ausgerechnet,unexpected,cont1,"[2, 1, 3]",
69a6db3498ec4,25,1,high,RA,Nur Simon,Simon,nur,nur,unexpected,cont2,"[2, 3, 1]",
69a6ae0076592,32,2,high,EW,Ausgerechnet diese Tabletten,diese Tabletten,ausgerechnet,ausgerechnet,unexpected and unfair,cont1,"[2, 3, 1]",
69a6ae0076592,4,3,high,OH,Chefarzt Neugebauer,Chefarzt Neugebauer,ohne,ohne ,unexpected,cont1,"[3, 2, 1]",
69a6ae0076592,105,dummy,high,dummy,Am Freitag wird sie wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[2, 3, 1]",
69a6ae0076592,29,4,medium,RA,Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,cont3,"[3, 2, 1]",
69a6ae0076592,11,5,medium,EW,Gerade dann,dann,gerade,gerade,unexpected,cont2,"[3, 1, 2]",
69a6ae0076592,3,4,medium,RA,Nur Tims Volvo,Tims Volvo,nur,nur,unexpected  and unfair,cont1,"[3, 1, 2]",
69a6ae0076592,2,5,medium,EW,Ausgerechnet heute,heute,ausgerechnet,ausgerechnet,unexpected,cont2,"[1, 2, 3]",
69a6ae0076592,30,3,high,OH,Heute,heute ,ohne,ohne,unexpected and unfair,cont1,"[3, 1, 2]",
69a6ae0076592,104,dummy,medium,dummy,Morgen wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[3, 2, 1]",
69a6ae0076592,15,1,high,RA,Auch dann,dann,auch,auch,unexpected,cont2,"[3, 1, 2]",
69a6ae0076592,1,6,medium,OH,Peter,Peter,ohne,ohne,unexpected,cont1,"[1, 3, 2]",
69a6ae0076592,102,dummy,medium,dummy,Nächstes Jahr,dummy,dummy,dummy,dummy,cont2,"[2, 3, 1]",
69a6ae0076592,12,4,medium,RA,Auch Lisa,Lisa,auch,auch,unexpected,cont2,"[2, 1, 3]",{'jQuery1111007203874858962911': 61}
69a6ae0076592,24,2,high,EW,Ausgerechnet Robert,Robert,ausgerechnet,ausgerechnet,unexpected,cont3,"[3, 1, 2]",
69a6ae0076592,8,1,high,RA,Auch Moritz,Moritz,auch ,auch,unexpected,cont2,"[1, 3, 2]",
69a6ae0076592,17,6,medium,OH,Diese Münze ,diese Münze,ohne,ohne,unexpected,cont2,"[3, 2, 1]",
69a6ae0076592,108,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,,"[1, 3, 2]",{'jQuery1111007203874858962911': 61}
69a6ae0076592,23,3,high,OH,Jetzt,jetzt,ohne,ohne,unfair,cont2,"[2, 1, 3]",
69a6ae0076592,103,dummy,high,dummy,Am Sonntag wird wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[1, 3, 2]",
69a6ae0076592,107,dummy,high,dummy,Am Wochenende werden sie wahrscheinlich,dummy,dummy,dummy,dummy,cont1,"[1, 3, 2]",
69a6ae0076592,21,4,medium,RA,Auch heute,heute ,auch,auch,unexpected,cont3,"[3, 2, 1]",
69a6ae0076592,13,3,high,OH,Jonas ,Jonas ,ohne,ohne,unexpected,cont3,"[1, 2, 3]",
69a6ae0076592,28,5,medium,EW,Genau er,er,genau,genau,unexpected,cont2,"[1, 2, 3]",
69a6ae0076592,101,dummy,high,dummy,Gestern,dummy,dummy,dummy,dummy,cont1,"[2, 3, 1]",
69a6ae0076592,6,2,high,EW,Ausgerechnet Nadja,Nadja,ausgerechnet,ausgerechnet,unexpected,cont2,"[3, 2, 1]",
69a6ae0076592,14,2,high,EW,Genau an diesem Tag,an diesem Tag,genau,genau,unexpected,cont1,"[2, 3, 1]",
69a6ae0076592,33,1,high,RA,Nur dieser Podcast,diese Podcast,nur,nur,unexpected,,"[2, 1, 3]",{'jQuery1111007203874858962911': 61}
69a6ae0076592,106,dummy,medium,dummy,Heute wird er wahrscheinlich,dummy,dummy,dummy,dummy,cont2,"[1, 3, 2]",
69a6ae0076592,9,6,medium,OH,Einen Tag vor dem Abflug,einen Tag vor dem Abflug,ohne,ohne ,unexpected,cont3,"[3, 1, 2]",
69a6ae0076592,25,1,high,RA,Nur Simon,Simon,nur,nur,unexpected,cont3,"[2, 3, 1]",
69a6ae0076592,16,6,medium,OH,Diese Woche,diese Woche,ohne,ohne ,unexpected,cont2,"[1, 2, 3]",
69a6ae0076592,18,5,medium,EW,Ausgerechnet Christian,Christian,ausgerechnet,ausgerechnet,unexpected,cont2,"[1, 2, 3]",
69a6ae1205674,14,3,high,OH,An diesem Tag,an diesem Tag,ohne,ohne,unexpected,cont2,"[2, 3, 1]",
69a6ae1205674,101,dummy,medium,dummy,Lola,dummy,dummy,dummy,dummy,cont1,"[1, 2, 3]",
69a6ae1205674,6,3,high,OH,Nadja,Nadja,ohne,ohne ,unexpected,cont3,"[3, 2, 1]",
69a6ae1205674,15,2,high,EW,Genau dann,dann,genau,genau,unexpected,cont2,"[3, 2, 1]",
69a6ae1205674,8,2,high,EW,Ausgerechnet Moritz,Moritz,ausgerechnet,ausgerechnet,unexpected,cont2,"[3, 2, 1]",
69a6ae1205674,16,1,high,RA,Nur diese Woche,diese Woche,nur,nur,unexpected,cont2,"[1, 2, 3]",
69a6ae1205674,24,3,high,OH,Robert,Robert,ohne,ohne,unexpected,cont3,"[1, 3, 2]",
69a6ae1205674,17,1,high,RA,Auch diese Münze,diese Münze,auch,auch,unexpected,cont3,"[3, 2, 1]",
69a6ae1205674,29,5,medium,EW,Ausgerechnet sein neues Handy,sein neues Handy,ausgerechnet,ausgerechnet,unexpected and unfair,cont2,"[1, 2, 3]",
69a6ae1205674,107,dummy,medium,dummy,Sie werden vielleicht,dummy,dummy,dummy,dummy,cont1,"[1, 2, 3]",
69a6ae1205674,32,3,high,OH,Diese Tabletten ,diese Tabletten,ohne,ohne,unexpected and unfair,cont2,"[3, 2, 1]",
69a6ae1205674,30,4,medium,RA,Lediglich heute ,heute ,lediglich,lediglich,unexpected and unfair,cont1,"[2, 3, 1]",
69a6ae1205674,13,4,medium,RA,Sogar Jonas,Jonas ,sogar,sogar,unexpected,cont2,"[3, 1, 2]",
69a6ae1205674,106,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[2, 3, 1]",
69a6ae1205674,28,6,medium,OH,Er ,er,ohne,ohne ,unexpected,cont3,"[2, 3, 1]",
69a6ae1205674,9,1,high,RA,Sogar einen Tag vor dem Abflug,einen Tag vor dem Abflug,sogar,sogar,unfair,cont3,"[1, 2, 3]",
69a6ae1205674,1,1,high,RA,Nur Peter,Peter,nur,nur,unexpected,cont3,"[2, 3, 1]",
69a6ae1205674,2,6,medium,OH,Heute,heute,ohne,ohne,unexpected,cont3,"[2, 1, 3]",
69a6ae1205674,18,6,medium,OH,Christian ,Christian,ohne,ohne ,unexpected,cont1,"[3, 1, 2]",
69a6ae1205674,105,dummy,medium,dummy,Sie wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[3, 2, 1]",
69a6ae1205674,3,5,medium,EW,Ausgerechnet Tims Volvo,Tims Volvo,ausgerechnet,ausgerechnet,unexpected  and unfair,cont1,"[2, 3, 1]",
69a6ae1205674,23,4,medium,RA,Nur jetzt ,jetzt,nur,nur,unfair,cont1,"[2, 3, 1]",
69a6ae1205674,4,4,medium,RA,Nur Chefarzt Neugebauer,Chefarzt Neugebauer,nur,nur,unexpected,cont3,"[2, 1, 3]",
69a6ae1205674,102,dummy,high,dummy,Die Niederlande,dummy,dummy,dummy,dummy,cont1,"[3, 1, 2]",
69a6ae1205674,104,dummy,high,dummy,Lukas wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[2, 3, 1]",
69a6ae1205674,21,5,medium,EW,Eben heute,heute ,eben,eben,unexpected,cont2,"[1, 2, 3]",
69a6ae1205674,33,2,high,EW,Gerade dieser Podcast,diese Podcast,gerade,gerade,unexpected,cont2,"[1, 2, 3]",
69a6ae1205674,25,2,high,EW,Ausgerechnet Simon,Simon,ausgerechnet,ausgerechnet,unexpected,cont3,"[3, 1, 2]",
69a6ae1205674,11,6,medium,OH,Dann,dann,ohne,ohne ,unexpected,cont2,"[1, 2, 3]",
69a6ae1205674,103,dummy,medium,dummy,Ruth wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[2, 3, 1]",
69a6ae1205674,12,5,medium,EW,Ausgerechnet Lisa,Lisa,ausgerechnet,ausgerechnet,unexpected,cont3,"[1, 2, 3]",
69a6ae1205674,108,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[3, 1, 2]",
69a6aed9cd1e7,28,2,high,EW,Genau er,er,genau,genau,unexpected and unfair,cont2,"[1, 2, 3]",
69a6aed9cd1e7,2,2,high,EW,Ausgerechnet heute,heute,ausgerechnet,ausgerechnet,unexpected,cont2,"[1, 2, 3]",
69a6aed9cd1e7,13,6,medium,OH,Jonas ,Jonas ,ohne,ohne,unexpected,cont2,"[3, 2, 1]",
69a6aed9cd1e7,30,6,medium,OH,Heute,heute ,ohne,ohne,unexpected and unfair,cont1,"[3, 2, 1]",
69a6aed9cd1e7,14,5,medium,EW,Genau an diesem Tag,an diesem Tag,genau,genau,unexpected,cont1,"[2, 1, 3]",
69a6aed9cd1e7,102,dummy,high,dummy,Die Niederlande,dummy,dummy,dummy,dummy,cont2,"[1, 3, 2]",
69a6aed9cd1e7,1,3,high,OH,Peter,Peter,ohne,ohne,unexpected,cont2,"[2, 3, 1]",
69a6aed9cd1e7,25,4,medium,RA,Nur Simon,Simon,nur,nur,unexpected,cont1,"[1, 2, 3]",
69a6aed9cd1e7,108,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[1, 2, 3]",
69a6aed9cd1e7,18,2,high,EW,Ausgerechnet Christian,Christian,ausgerechnet,ausgerechnet,unexpected,cont1,"[2, 3, 1]",
69a6aed9cd1e7,4,6,medium,OH,Chefarzt Neugebauer,Chefarzt Neugebauer,ohne,ohne ,unexpected,cont3,"[1, 3, 2]",
69a6aed9cd1e7,104,dummy,high,dummy,Lukas wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[3, 2, 1]",
69a6aed9cd1e7,17,3,high,OH,Diese Münze ,diese Münze,ohne,ohne,unexpected,cont1,"[2, 1, 3]",
69a6aed9cd1e7,107,dummy,medium,dummy,Sie werden vielleicht,dummy,dummy,dummy,dummy,cont3,"[2, 1, 3]",
69a6aed9cd1e7,21,1,high,RA,Auch heute,heute ,auch,auch,unexpected,cont2,"[2, 3, 1]",
69a6aed9cd1e7,6,5,medium,EW,Ausgerechnet Nadja,Nadja,ausgerechnet,ausgerechnet,unexpected,cont3,"[1, 3, 2]",
69a6aed9cd1e7,24,5,medium,EW,Ausgerechnet Robert,Robert,ausgerechnet,ausgerechnet,unexpected,cont3,"[3, 1, 2]",
69a6aed9cd1e7,8,4,medium,RA,Auch Moritz,Moritz,auch ,auch,unexpected,cont3,"[2, 3, 1]",
69a6aed9cd1e7,12,1,high,RA,Auch Lisa,Lisa,auch,auch,unexpected,cont1,"[1, 2, 3]",
69a6aed9cd1e7,11,2,high,EW,Gerade dann,dann,gerade,gerade,unexpected,cont2,"[1, 2, 3]",
69a6aed9cd1e7,16,3,high,OH,Diese Woche,diese Woche,ohne,ohne ,unexpected,cont1,"[3, 1, 2]",
69a6aed9cd1e7,103,dummy,medium,dummy,Ruth wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[2, 1, 3]",
69a6aed9cd1e7,23,6,medium,OH,Jetzt,jetzt,ohne,ohne,unfair,cont1,"[3, 1, 2]",
69a6aed9cd1e7,101,dummy,medium,dummy,Lola,dummy,dummy,dummy,dummy,cont2,"[2, 1, 3]",
69a6aed9cd1e7,3,1,high,RA,Nur Tims Volvo,Tims Volvo,nur,nur,unexpected  and unfair,cont3,"[3, 1, 2]",
69a6aed9cd1e7,32,5,medium,EW,Ausgerechnet diese Tabletten,diese Tabletten,ausgerechnet,ausgerechnet,unexpected and unfair,cont3,"[1, 3, 2]",
69a6aed9cd1e7,33,4,medium,RA,Nur dieser Podcast,diese Podcast,nur,nur,unexpected,cont2,"[3, 1, 2]",
69a6aed9cd1e7,105,dummy,medium,dummy,Sie wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[2, 3, 1]",
69a6aed9cd1e7,9,3,high,OH,Einen Tag vor dem Abflug,einen Tag vor dem Abflug,ohne,ohne ,unfair,cont2,"[3, 2, 1]",
69a6aed9cd1e7,106,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[2, 3, 1]",
69a6aed9cd1e7,15,4,medium,RA,Auch dann,dann,auch,auch,unexpected,cont2,"[3, 1, 2]",
69a6aed9cd1e7,29,1,high,RA,Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,cont1,"[3, 2, 1]",
